sample_id,proposal_seed,policy_seed,strategy,original_representation,best_representation,original_prediction,best_prediction,best_drift,candidate_query_budget,candidate_model_queries,total_model_queries,candidate_proposals,representation_valid_candidates,valid_candidates,accepted_candidates,acceptance_rate,perturbation_size,elapsed_seconds,proposal_operators,drift_per_model_query,query_budget_exhausted
row_2965,20262928,20262933,evolutionary,[*]CCCCC(=O)NCCCCCCNC(=O)CCCCS[*],[*]CICCC(=O)NCCCCCCNC(=O)CCNC#S[*],5.141987323760986,4.138763427734375,1.0032238960266113,30,30,31,103,35,35,35,1.0,3,0.08998604899989004,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03344079653422038,True
row_3514,20263937,20263938,random,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,[*]c1ccc(Oc2ccc(-c3n4cc5Oc([*])nc5cc43)cc2)cc1,1.804718017578125,3.692274808883667,1.887556791305542,30,30,31,983,57,57,0,,3,0.4041936989997339,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06291855971018473,True
row_3514,20263937,20263939,greedy,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,[*]c1ccc(Oc2cccn(-c3nc4cc5sc([*])nc5cc4s3)cc2)c[Si]c1,1.804718017578125,3.7781434059143066,1.9734253883361816,30,30,31,457,120,120,8,0.06666666666666667,2,0.3180943800002751,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06578084627787271,True
row_3514,20263937,20263940,beam,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,[*]c1ccc(Oc2ccc(-c3nc4cOc5sc([*])nc5cc4s3)cc2)c-c1,1.804718017578125,3.6956090927124023,1.8908910751342773,30,30,31,125,40,40,0,,2,0.15255580999973972,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06302970250447591,True
row_3514,20263937,20263941,metropolis_mcmc,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,[*]c1ccc(Oc2ccc(c3nc4[N-]cc5[N-]c([*])nc5cc4s3)cc2)cc1,1.804718017578125,3.3343849182128906,1.5296669006347656,30,30,31,886,103,103,66,0.6407766990291263,3,0.49289231499960806,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.05098889668782552,True
row_3514,20263937,20263942,evolutionary,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,[*]c1ccc(Oc2ccc(-c3nc4cOc5sc([*])nc5cc4s3)cc2)ccI1,1.804718017578125,3.5822925567626953,1.7775745391845703,30,30,31,95,41,41,41,1.0,2,0.1329691420000927,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.059252484639485674,True
row_3081,20264946,20264947,random,[*]OC(=O)CCCCCCCCC(=O)OC1COC2C([*])COC12,[*]OC(=O)CCCCCCCC(=O)C1COC2C([*])CO[Si]12,5.790325164794922,6.20497465133667,0.41464948654174805,30,30,31,191,39,39,0,,3,0.1492111540001133,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.013821649551391601,True
row_3081,20264946,20264948,greedy,[*]OC(=O)CCCCCCCCC(=O)OC1COC2C([*])COC12,[*]OC(=O)[N+]CCCCCCCC(=O)OC1COC2C([*])S=C12,5.790325164794922,3.003530263900757,2.786794900894165,30,30,31,756,115,115,7,0.06086956521739131,3,0.3506831780000539,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09289316336313884,True
row_3081,20264946,20264949,beam,[*]OC(=O)CCCCCCCCC(=O)OC1COC2C([*])COC12,[*]OC(=O)CCCCCCCC(/O)OC1COC2C([*])OC12,5.790325164794922,6.40706729888916,0.6167421340942383,30,30,31,92,34,34,0,,3,0.06663972900014414,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.02055807113647461,True
row_3081,20264946,20264950,metropolis_mcmc,[*]OC(=O)CCCCCCCCC(=O)OC1COC2C([*])COC12,[*]OC(=O)[N+]CCCCCCC(=O)[N+]C1COC2C([*])COC12,5.790325164794922,1.7540757656097412,4.036249399185181,30,30,31,269,40,40,17,0.425,3,0.12070154699995328,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.13454164663950602,True
row_3081,20264946,20264951,evolutionary,[*]OC(=O)CCCCCCCCC(=O)OC1COC2C([*])COC12,[*]OC(=O)C[N+]CCCCCCC(=O)OC1OC2C([*])NOC12,5.790325164794922,5.128378391265869,0.6619467735290527,30,30,31,98,34,34,34,1.0,3,0.062028494000060164,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.022064892450968425,True
row_3195,20265955,20265956,random,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,[*]CS(=N)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3O)c1)C2=O,2.6593053340911865,3.5148837566375732,0.8555784225463867,30,30,31,467,56,56,0,,3,0.44473307399994155,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.028519280751546226,True
row_3195,20265955,20265957,greedy,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,[*]C(=O)c1ccc2c(c1)P(=O)N(c1cc(C(=O)O)[nH]cc(N3C(=O)c\4ccc([*])cc4C3=O)c1)C2=O,2.6593053340911865,1.8198308944702148,0.8394744396209717,30,29,30,1500,247,247,5,0.020242914979757085,3,1.4128858040003252,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.028947394469688678,False
row_3195,20265955,20265958,beam,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cs(C(=O)O)cc[N+](N3C(=O)c=4ccc([*])cc4C3=O)c1)C2=O,2.6593053340911865,1.4135830402374268,1.2457222938537598,30,30,31,169,37,37,0,,3,0.1947527639999862,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.041524076461791994,True
row_3195,20265955,20265959,metropolis_mcmc,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)[nH]cc(N3C(=O)c=4cnc([*])cc4C3=O)c1)C2=O,2.6593053340911865,1.8645155429840088,0.7947897911071777,30,30,31,333,71,71,38,0.5352112676056338,3,0.3826887799996257,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.026492993036905926,True
row_3195,20265955,20265960,evolutionary,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,[*]C(=O)c1cnc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)/c=4ccc([*])cc4C3=O)c1)C2=O,2.6593053340911865,1.802504539489746,0.8568007946014404,30,30,31,202,44,44,44,1.0,3,0.22123757999997906,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.02856002648671468,True
row_3473,20266964,20266965,random,[*]Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,[*]Oc1c(Cl)cc(NC(OO)c2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1,4.063875198364258,4.845780849456787,0.7819056510925293,30,30,31,1175,48,48,0,,3,0.6053413730001012,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.02606352170308431,True
row_3473,20266964,20266966,greedy,[*]Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,[*]Oc1c(Cl)cc(NC(=O)Oc2cCcc(Cc3ccc(NC([*])=CO)cc3)cc2)cc1Cl,4.063875198364258,4.789588451385498,0.7257132530212402,30,30,31,623,163,163,7,0.04294478527607362,3,0.48620672699962597,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.024190441767374674,True
row_3473,20266964,20266967,beam,[*]Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,[*][N+]Oc1c(Cl)cc(NC(=O)Oc2cccI(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,4.063875198364258,3.0989935398101807,0.9648816585540771,30,30,31,93,43,43,0,,3,0.14643828800035408,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03216272195180257,True
row_3473,20266964,20266968,metropolis_mcmc,[*]Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,[*]Oc1c(Cl)cc(NC(=O)Oc2cIcc(Cc3ccc(NC([*])=C)cc3)cc2)cc1Cl,4.063875198364258,4.637673854827881,0.573798656463623,30,30,31,664,67,67,40,0.5970149253731343,3,0.4304135759998644,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.01912662188212077,True
row_3473,20266964,20266969,evolutionary,[*]Oc1c(Cl)cc(NC(=O)Nc2ccc(Cc3ccc(NC([*])=O)cc3)cc2)cc1Cl,[*]Oc1c(Cl)cc(NC(=O)c2ccc(c3ccc(NCP([*])=O)cc3)cc2)cc1Cl,4.063875198364258,4.8929009437561035,0.8290257453918457,30,30,31,205,39,39,39,1.0,3,0.1932349539997631,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.027634191513061523,True
row_3051,20267973,20267974,random,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,[*]Cc1ccc(OC(=O)CC/C(=O)[*])cc1,4.846907615661621,4.2648701667785645,0.5820374488830566,30,30,31,631,76,76,0,,3,0.1971212819998982,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.01940124829610189,True
row_3051,20267973,20267975,greedy,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,[*]c1ccc(OC(=O)CCC(=O)O[*])cc1,4.846907615661621,3.1577646732330322,1.6891429424285889,30,30,31,861,46,46,4,0.08695652173913043,3,0.22923908600023424,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.056304764747619626,True
row_3051,20267973,20267976,beam,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,[*]Cs1ccc(COC(=O)CCNC(-O)O[*])cc1,4.846907615661621,2.2569751739501953,2.589932441711426,30,30,31,77,34,34,0,,3,0.059556950999649416,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.08633108139038086,True
row_3051,20267973,20267977,metropolis_mcmc,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,[*]Cc1sccc(OC(-O)CCCC(=O)O[*])cc1,4.846907615661621,3.9939000606536865,0.8530075550079346,30,30,31,524,162,162,58,0.35802469135802467,3,0.17405318600003739,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.028433585166931154,True
row_3051,20267973,20267978,evolutionary,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,[*]Cc1ccc(C[N+]OC(=O)CCCNC(=O)O[*])nc1,4.846907615661621,5.803432464599609,0.9565248489379883,30,30,31,129,41,41,41,1.0,3,0.06696135599986519,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.031884161631266277,True
row_3446,20268982,20268983,random,[*]CCS[*],[*]C[*],4.937206268310547,7.165193557739258,2.227987289428711,30,30,31,87,52,39,0,,2,0.02507387400009975,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07426624298095703,True
row_3446,20268982,20268984,greedy,[*]CCS[*],[*]S=N[*],4.937206268310547,1.2314956188201904,3.7057106494903564,30,30,31,117,77,74,6,0.08108108108108109,3,0.02766697600009138,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.12352368831634522,True
row_3446,20268982,20268985,beam,[*]CCS[*],[*]C[*],4.937206268310547,7.165193557739258,2.227987289428711,30,30,31,66,47,43,0,,2,0.024743054999817105,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07426624298095703,True
row_3446,20268982,20268986,metropolis_mcmc,[*]CCS[*],[*]S=N[*],4.937206268310547,1.2314956188201904,3.7057106494903564,30,30,31,117,77,74,6,0.08108108108108109,3,0.028165523000097892,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.12352368831634522,True
row_3446,20268982,20268987,evolutionary,[*]CCS[*],[*]CC[N-]I\[*],4.937206268310547,6.882045269012451,1.9448390007019043,30,30,31,43,39,39,39,1.0,3,0.02329191900025762,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06482796669006348,True
row_3553,20269991,20269992,random,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,[*]c1ccc(Oc2ccc(OC([*])=O)nc2)cc1,4.467090606689453,2.9519906044006348,1.5151000022888184,30,30,31,278,44,44,0,,2,0.10125918599987926,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.05050333340962728,True
row_3553,20269991,20269993,greedy,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,[*]c1ccc(Oc2ccc(OI([*])=O)scc2)cc1,4.467090606689453,2.0761942863464355,2.3908963203430176,30,30,31,291,86,86,11,0.12790697674418605,3,0.1174107459996776,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07969654401143392,True
row_3553,20269991,20269994,beam,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,[*]Oc1ccc(c2ccc(OC([*])=O)ccs2)cc1,4.467090606689453,2.106245517730713,2.3608450889587402,30,30,31,105,44,44,0,,2,0.06492715500007762,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07869483629862467,True
row_3553,20269991,20269995,metropolis_mcmc,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,[*]c1ccc(Oc2ccc(OI([*])=O)scc2)cc1,4.467090606689453,2.0761942863464355,2.3908963203430176,30,30,31,289,85,85,19,0.2235294117647059,3,0.11663879899970198,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07969654401143392,True
row_3553,20269991,20269996,evolutionary,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,[*]Oc1ccOc(Oc2ccc(OC([*])=N)ccs2)cc1,4.467090606689453,1.2893540859222412,3.177736520767212,30,30,31,121,42,42,42,1.0,3,0.06950895199997831,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.1059245506922404,True
row_3530,20271000,20271001,random,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,[*]1c[nH]c(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)c\1,4.782159805297852,3.6915645599365234,1.0905952453613281,30,30,31,512,35,35,0,,3,0.20217149000018253,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.0363531748453776,True
row_3530,20271000,20271002,greedy,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,[*]1ccc(C(C#I)(C(=O)O)C([*])(C#N)C(=O)S)cc1,4.782159805297852,3.2625250816345215,1.51963472366333,30,23,24,1500,48,48,5,0.10416666666666667,3,0.5559666909998668,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06607107494188391,False
row_3530,20271000,20271003,beam,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,[*]c1ccc(C[Si](C#N)(C(=O))C([*])(C#N)C(=O)S)cc1,4.782159805297852,3.6087841987609863,1.1733756065368652,30,30,31,263,33,33,0,,3,0.14563739899995198,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.039112520217895505,True
row_3530,20271000,20271004,metropolis_mcmc,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,[*]1ccc(C(C#N)(I(=O)O)C([*])(C#N)C(=O)S)cc1,4.782159805297852,3.4678075313568115,1.31435227394104,30,22,23,1500,44,44,9,0.20454545454545456,3,0.5263755830001173,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.059743285179138184,False
row_3530,20271000,20271005,evolutionary,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,[*]c1ccIc(C(C#N)(C(=O)Br)C([*])(C#N)C(=O)OCl)cc1,4.782159805297852,3.5677030086517334,1.2144567966461182,30,30,31,191,35,35,35,1.0,3,0.12039194400040287,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04048189322153727,True
row_2996,20272009,20272010,random,[*]CCCCCCOC(=O)C(=O)O[*],[*]CCCCCC(=O)C(=O)[*],6.581609725952148,5.588433265686035,0.9931764602661133,30,30,31,215,64,64,0,,3,0.0663124269999571,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03310588200887044,True
row_2996,20272009,20272011,greedy,[*]CCCCCCOC(=O)C(=O)O[*],[*]CCCNCCIC(=O)C(=O)[*],6.581609725952148,5.133493900299072,1.4481158256530762,30,30,31,353,103,103,10,0.0970873786407767,3,0.0873512269999992,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.048270527521769205,True
row_2996,20272009,20272012,beam,[*]CCCCCCOC(=O)C(=O)O[*],[*]CCNC[N-]CCCOC(=O)C(=O)C[*],6.581609725952148,4.3460283279418945,2.235581398010254,30,30,31,64,35,35,0,,3,0.035264843999812,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07451937993367513,True
row_2996,20272009,20272013,metropolis_mcmc,[*]CCCCCCOC(=O)C(=O)O[*],[*]CCC#CCC(=O)C(=O)[*],6.581609725952148,3.586653709411621,2.9949560165405273,30,30,31,394,89,89,19,0.21348314606741572,3,0.0982537379995847,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.09983186721801758,True
row_2996,20272009,20272014,evolutionary,[*]CCCCCCOC(=O)C(=O)O[*],[*]CCC[N-][N-]OCCOC(=O)C(=O)O[*],6.581609725952148,4.502782344818115,2.078827381134033,30,30,31,71,36,36,36,1.0,3,0.04002045100014584,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.06929424603780111,True
row_3496,20273018,20273019,random,[*]CC([*])(C)C(=O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,[*]C([*])(C)C(/O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,3.7983763217926025,3.171097755432129,0.6272785663604736,30,30,31,1222,39,39,0,,2,0.47449243200026103,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.02090928554534912,True
row_3496,20273018,20273020,greedy,[*]CC([*])(C)C(=O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,[*]CC([*])(C)[N+]C(=O)Oc1ccc(N=Ic2ccs(C#N)cc2)cc1,3.7983763217926025,1.9776277542114258,1.8207485675811768,30,24,25,1500,77,77,3,0.03896103896103896,3,0.6124834320003174,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.0758645236492157,False
row_3496,20273018,20273021,beam,[*]CC([*])(C)C(=O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,[*]CC([*])(C)[N+]C[Si](=O)Oc1ccPc(N=Nc2ccc(C#N)cc2)cc1,3.7983763217926025,4.956233501434326,1.1578571796417236,30,30,31,162,34,34,0,,3,0.10785621299964987,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.038595239321390785,True
row_3496,20273018,20273022,metropolis_mcmc,[*]CC([*])(C)C(=O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,[*]CC([*])(C)C(/O)Oc1ccc(N=Nc2ccc(C-N)ccP2)cc1,3.7983763217926025,4.375361442565918,0.5769851207733154,30,30,31,475,58,58,35,0.603448275862069,3,0.24015556400036076,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.019232837359110515,True
row_3496,20273018,20273023,evolutionary,[*]CC([*])(C)C(=O)Oc1ccc(N=Nc2ccc(C#N)cc2)cc1,[*]CC([*])(C)C(=O)c1ccc(N=PNc2ccs(C#N)cc2)cc1,3.7983763217926025,2.30472469329834,1.4936516284942627,30,30,31,94,31,31,31,1.0,3,0.08230495599991627,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.04978838761647542,True
row_3008,20274027,20274028,random,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,[*]Oc1ccOc(C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CsC5C6)cc4)cc3)cc2)cc1,4.0600433349609375,1.7179417610168457,2.342101573944092,30,30,31,599,110,110,0,,3,0.697213966000163,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.07807005246480306,True
row_3008,20274027,20274029,greedy,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,[*]1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCs5C6)cc4)cc3)cc2)cc1,4.0600433349609375,1.6446483135223389,2.4153950214385986,30,16,17,1500,260,260,5,0.019230769230769232,3,1.470101479999812,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.15096218883991241,False
row_3008,20274027,20274030,beam,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,[*]c1ccc(NC(O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCCs5C6)cc4)cc3)cc2)cc1,4.0600433349609375,2.9028124809265137,1.1572308540344238,30,30,31,119,31,31,0,,3,0.18144197099991288,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.03857436180114746,True
row_3008,20274027,20274031,metropolis_mcmc,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,[*]c1ccc(C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCs5C6)cc4)cc3)cc2)cc1,4.0600433349609375,1.6123690605163574,2.44767427444458,30,15,16,1500,258,258,9,0.03488372093023256,3,1.516010904000268,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.16317828496297201,False
row_3008,20274027,20274032,evolutionary,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,[*]c1ccc(C(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC56)cc4)cc3)cc2)cc1,4.0600433349609375,3.164799690246582,0.8952436447143555,30,23,24,1500,29,29,29,1.0,3,1.2044317039999441,"['substitution', 'insertion', 'deletion', 'rearrangement']",0.038923636726711106,False
