defense,attack,budget,source_id,source_probability,candidate_probability,absolute_probability_change,label_flip
cnn_adv_mixed,random,20,17052,0.03410268574953079,0.5878735184669495,0.5537708401679993,True
cnn_adv_mixed,random,20,19803,0.213706374168396,0.8977331519126892,0.6840267777442932,True
cnn_adv_mixed,random,20,11163,0.0027813853230327368,0.001587358070537448,0.0011940272524952888,False
cnn_adv_mixed,random,20,19245,0.008203770965337753,0.011465078219771385,0.003261307254433632,False
cnn_adv_mixed,random,20,1016,0.9748708605766296,0.6370798945426941,0.33779096603393555,False
cnn_adv_mixed,random,20,12164,0.9925726652145386,0.95163893699646,0.04093372821807861,False
cnn_adv_mixed,random,20,10040,0.033227819949388504,0.5602184534072876,0.5269906520843506,True
cnn_adv_mixed,random,20,8194,0.7857396006584167,0.9904155731201172,0.20467597246170044,False
cnn_adv_mixed,random,20,344,0.8879534602165222,0.23218391835689545,0.6557695269584656,True
cnn_adv_mixed,random,20,6568,0.5939616560935974,0.1158059686422348,0.4781556725502014,True
cnn_adv_mixed,random,20,9816,0.9392082691192627,0.5934121608734131,0.3457961082458496,False
cnn_adv_mixed,random,20,5912,0.7900647521018982,0.6176183819770813,0.1724463701248169,False
cnn_adv_mixed,random,20,9466,0.9994562268257141,0.9990092515945435,0.0004469752311706543,False
cnn_adv_mixed,random,20,11129,0.016435451805591583,0.22468242049217224,0.20824697613716125,False
cnn_adv_mixed,random,20,4682,0.9469848871231079,0.4193888008594513,0.527596116065979,True
cnn_adv_mixed,random,20,16552,0.9684247970581055,0.7375474572181702,0.2308773398399353,False
cnn_adv_mixed,random,20,13333,0.9861578941345215,0.30093884468078613,0.6852190494537354,True
cnn_adv_mixed,random,20,11106,0.9790226817131042,0.7348467111587524,0.2441759705543518,False
cnn_adv_mixed,random,20,2640,0.9645698070526123,0.3043156862258911,0.6602541208267212,True
cnn_adv_mixed,random,20,1284,0.663684070110321,0.8111162185668945,0.1474321484565735,False
cnn_adv_mixed,random,20,19290,0.9926570057868958,0.9975186586380005,0.004861652851104736,False
cnn_adv_mixed,random,20,2607,0.012471316382288933,0.5400888919830322,0.5276175737380981,True
cnn_adv_mixed,random,20,6035,0.014403339475393295,0.05341970920562744,0.039016369730234146,False
cnn_adv_mixed,random,20,16163,0.33723631501197815,0.43239471316337585,0.0951583981513977,False
cnn_adv_mixed,random,20,8511,0.9847815036773682,0.7609901428222656,0.22379136085510254,False
cnn_adv_mixed,random,20,5281,0.9483699202537537,0.14811848104000092,0.8002514243125916,True
cnn_adv_mixed,random,20,9272,0.9929649829864502,0.5800899267196655,0.41287505626678467,False
cnn_adv_mixed,random,20,724,0.9967091083526611,0.9929719567298889,0.003737151622772217,False
cnn_adv_mixed,random,20,16531,0.9066493511199951,0.9970669150352478,0.09041756391525269,False
cnn_adv_mixed,random,50,18666,0.9270458221435547,0.0018541162135079503,0.9251917004585266,True
cnn_adv_mixed,random,50,3636,0.005603331606835127,0.24241390824317932,0.2368105798959732,False
cnn_adv_mixed,random,50,13810,0.9826512932777405,0.6972591280937195,0.285392165184021,False
cnn_adv_mixed,random,50,9408,0.007384005002677441,0.6681087613105774,0.6607247591018677,True
cnn_adv_mixed,random,50,13312,0.9140542149543762,0.5442485213279724,0.3698056936264038,False
cnn_adv_mixed,random,50,13162,0.9670901894569397,0.6737062335014343,0.29338395595550537,False
cnn_adv_mixed,random,50,9785,0.22843801975250244,0.88270103931427,0.6542630195617676,True
cnn_adv_mixed,random,50,17659,0.03240814059972763,0.7301758527755737,0.6977677345275879,True
cnn_adv_mixed,random,50,690,0.9859074354171753,0.5770910382270813,0.408816397190094,False
cnn_adv_mixed,random,50,13687,0.0014495060313493013,0.22065342962741852,0.219203919172287,False
cnn_adv_mixed,random,50,601,0.0003048617218155414,0.04111388325691223,0.0408090204000473,False
cnn_adv_mixed,random,50,13354,0.7238584756851196,0.9928663969039917,0.26900792121887207,False
cnn_adv_mixed,random,50,11514,0.002277960302308202,0.5619673728942871,0.5596894025802612,True
cnn_adv_mixed,random,50,6005,0.014841358177363873,0.618324339389801,0.6034829616546631,True
cnn_adv_mixed,random,50,3827,0.9821593165397644,0.6138854026794434,0.36827391386032104,False
cnn_adv_mixed,random,50,2857,0.21186375617980957,0.9281677007675171,0.7163039445877075,True
cnn_adv_mixed,random,50,7684,0.9744117856025696,0.3932904899120331,0.5811213254928589,True
cnn_adv_mixed,random,50,1318,0.23034775257110596,0.9876603484153748,0.7573125958442688,True
cnn_adv_mixed,random,50,16882,0.9907428622245789,0.9375920295715332,0.053150832653045654,False
cnn_adv_mixed,random,50,18547,0.9710230827331543,0.5277571678161621,0.4432659149169922,False
cnn_adv_mixed,random,50,6959,0.8297914862632751,0.0019243006827309728,0.8278672099113464,True
cnn_adv_mixed,random,50,17052,0.03410268574953079,0.838571310043335,0.8044686317443848,True
cnn_adv_mixed,random,50,19803,0.213706374168396,0.9433985948562622,0.7296922206878662,True
cnn_adv_mixed,random,50,11163,0.0027813853230327368,0.5334064960479736,0.5306251049041748,True
cnn_adv_mixed,random,50,19245,0.008203770965337753,0.16434310376644135,0.1561393290758133,False
cnn_adv_mixed,random,50,1016,0.9748708605766296,0.5944985151290894,0.3803723454475403,False
cnn_adv_mixed,random,50,12164,0.9925726652145386,0.9320629835128784,0.060509681701660156,False
cnn_adv_mixed,random,50,10040,0.033227819949388504,0.6777560114860535,0.6445282101631165,True
cnn_adv_mixed,random,50,8194,0.7857396006584167,0.12976455688476562,0.6559750437736511,True
cnn_adv_mixed,random,50,344,0.8879534602165222,0.03512708842754364,0.8528263568878174,True
cnn_adv_mixed,random,50,6568,0.5939616560935974,0.01101964432746172,0.582942008972168,True
cnn_adv_mixed,random,50,9816,0.9392082691192627,0.2637273371219635,0.6754809617996216,True
cnn_adv_mixed,random,50,5912,0.7900647521018982,0.2530945837497711,0.5369701385498047,True
cnn_adv_mixed,random,50,9466,0.9994562268257141,0.9888368844985962,0.01061934232711792,False
cnn_adv_mixed,random,50,11129,0.016435451805591583,0.3022550940513611,0.2858196496963501,False
cnn_adv_mixed,random,50,4682,0.9469848871231079,0.0004553261387627572,0.9465295672416687,True
cnn_adv_mixed,random,50,16552,0.9684247970581055,0.8931083083152771,0.07531648874282837,False
cnn_adv_mixed,random,50,13333,0.9861578941345215,0.1929999440908432,0.7931579351425171,True
cnn_adv_mixed,random,50,11106,0.9790226817131042,0.6847633123397827,0.29425936937332153,False
cnn_adv_mixed,random,50,2640,0.9645698070526123,0.4018365740776062,0.5627332329750061,True
cnn_adv_mixed,random,50,1284,0.663684070110321,0.8072404861450195,0.1435564160346985,False
cnn_adv_mixed,random,50,19290,0.9926570057868958,0.9884042739868164,0.004252731800079346,False
cnn_adv_mixed,random,50,2607,0.012471316382288933,0.03831759840250015,0.02584628202021122,False
cnn_adv_mixed,random,50,6035,0.014403339475393295,0.302013099193573,0.2876097559928894,False
cnn_adv_mixed,random,50,16163,0.33723631501197815,0.967464029788971,0.6302276849746704,True
cnn_adv_mixed,random,50,8511,0.9847815036773682,0.9814883470535278,0.003293156623840332,False
cnn_adv_mixed,random,50,5281,0.9483699202537537,0.17430239915847778,0.7740675210952759,True
cnn_adv_mixed,random,50,9272,0.9929649829864502,0.4765024185180664,0.5164625644683838,True
cnn_adv_mixed,random,50,724,0.9967091083526611,0.8656034469604492,0.13110566139221191,False
cnn_adv_mixed,random,50,16531,0.9066493511199951,0.7756235003471375,0.13102585077285767,False
cnn_adv_mixed,mcmc,5,18666,0.9270458221435547,0.6901784539222717,0.23686736822128296,False
cnn_adv_mixed,mcmc,5,3636,0.005603331606835127,0.008645248599350452,0.0030419169925153255,False
cnn_adv_mixed,mcmc,5,13810,0.9826512932777405,0.9899952411651611,0.007343947887420654,False
cnn_adv_mixed,mcmc,5,9408,0.007384005002677441,0.012977249920368195,0.005593244917690754,False
cnn_adv_mixed,mcmc,5,13312,0.9140542149543762,0.8870067000389099,0.02704751491546631,False
cnn_adv_mixed,mcmc,5,13162,0.9670901894569397,0.8758379817008972,0.09125220775604248,False
cnn_adv_mixed,mcmc,5,9785,0.22843801975250244,0.20536604523658752,0.023071974515914917,False
cnn_adv_mixed,mcmc,5,17659,0.03240814059972763,0.02604331634938717,0.006364824250340462,False
cnn_adv_mixed,mcmc,5,690,0.9859074354171753,0.9878552556037903,0.0019478201866149902,False
cnn_adv_mixed,mcmc,5,13687,0.0014495060313493013,0.0010729423956945539,0.0003765636356547475,False
cnn_adv_mixed,mcmc,5,601,0.0003048617218155414,0.006984973791986704,0.006680111866444349,False
cnn_adv_mixed,mcmc,5,13354,0.7238584756851196,0.911707878112793,0.18784940242767334,False
cnn_adv_mixed,mcmc,5,11514,0.002277960302308202,0.003014962188899517,0.0007370018865913153,False
cnn_adv_mixed,mcmc,5,6005,0.014841358177363873,0.009991194121539593,0.00485016405582428,False
cnn_adv_mixed,mcmc,5,3827,0.9821593165397644,0.9720825552940369,0.010076761245727539,False
cnn_adv_mixed,mcmc,5,2857,0.21186375617980957,0.16414454579353333,0.047719210386276245,False
cnn_adv_mixed,mcmc,5,7684,0.9744117856025696,0.4117191433906555,0.5626926422119141,True
cnn_adv_mixed,mcmc,5,1318,0.23034775257110596,0.327762633562088,0.09741488099098206,False
cnn_adv_mixed,mcmc,5,16882,0.9907428622245789,0.9932613968849182,0.0025185346603393555,False
cnn_adv_mixed,mcmc,5,18547,0.9710230827331543,0.9600226879119873,0.011000394821166992,False
cnn_adv_mixed,mcmc,5,6959,0.8297914862632751,0.0029699013102799654,0.8268215656280518,True
cnn_adv_mixed,mcmc,5,17052,0.03410268574953079,0.030485136434435844,0.003617549315094948,False
cnn_adv_mixed,mcmc,5,19803,0.213706374168396,0.6093982458114624,0.3956918716430664,True
cnn_adv_mixed,mcmc,5,11163,0.0027813853230327368,0.0018089268123731017,0.0009724585106596351,False
cnn_adv_mixed,mcmc,5,19245,0.008203770965337753,0.004236438311636448,0.003967332653701305,False
cnn_adv_mixed,mcmc,5,1016,0.9748708605766296,0.9787678122520447,0.003896951675415039,False
cnn_adv_mixed,mcmc,5,12164,0.9925726652145386,0.9957822561264038,0.0032095909118652344,False
cnn_adv_mixed,mcmc,5,10040,0.033227819949388504,0.5693930387496948,0.5361652374267578,True
cnn_adv_mixed,mcmc,5,8194,0.7857396006584167,0.6665215492248535,0.11921805143356323,False
cnn_adv_mixed,mcmc,5,344,0.8879534602165222,0.1811731904745102,0.7067802548408508,True
cnn_adv_mixed,mcmc,5,6568,0.5939616560935974,0.4225267469882965,0.1714349091053009,True
cnn_adv_mixed,mcmc,5,9816,0.9392082691192627,0.4713785946369171,0.4678296744823456,True
cnn_adv_mixed,mcmc,5,5912,0.7900647521018982,0.09404867142438889,0.6960160732269287,True
cnn_adv_mixed,mcmc,5,9466,0.9994562268257141,0.9997009038925171,0.0002446770668029785,False
cnn_adv_mixed,mcmc,5,11129,0.016435451805591583,0.033585529774427414,0.01715007796883583,False
cnn_adv_mixed,mcmc,5,4682,0.9469848871231079,0.7647456526756287,0.18223923444747925,False
cnn_adv_mixed,mcmc,5,16552,0.9684247970581055,0.9623314738273621,0.006093323230743408,False
cnn_adv_mixed,mcmc,5,13333,0.9861578941345215,0.9920509457588196,0.005893051624298096,False
cnn_adv_mixed,mcmc,5,11106,0.9790226817131042,0.9024441242218018,0.07657855749130249,False
cnn_adv_mixed,mcmc,5,2640,0.9645698070526123,0.9602434635162354,0.004326343536376953,False
cnn_adv_mixed,mcmc,5,1284,0.663684070110321,0.003995815757662058,0.6596882343292236,True
cnn_adv_mixed,mcmc,5,19290,0.9926570057868958,0.990053117275238,0.002603888511657715,False
cnn_adv_mixed,mcmc,5,2607,0.012471316382288933,0.00980370957404375,0.002667606808245182,False
cnn_adv_mixed,mcmc,5,6035,0.014403339475393295,0.028058340772986412,0.013655001297593117,False
cnn_adv_mixed,mcmc,5,16163,0.33723631501197815,0.2093936800956726,0.12784263491630554,False
cnn_adv_mixed,mcmc,5,8511,0.9847815036773682,0.992667019367218,0.007885515689849854,False
cnn_adv_mixed,mcmc,5,5281,0.9483699202537537,0.97358638048172,0.02521646022796631,False
cnn_adv_mixed,mcmc,5,9272,0.9929649829864502,0.9940167665481567,0.001051783561706543,False
cnn_adv_mixed,mcmc,5,724,0.9967091083526611,0.9965547323226929,0.00015437602996826172,False
cnn_adv_mixed,mcmc,5,16531,0.9066493511199951,0.8582314848899841,0.048417866230010986,False
cnn_adv_mixed,mcmc,20,18666,0.9270458221435547,0.6677644848823547,0.25928133726119995,False
cnn_adv_mixed,mcmc,20,3636,0.005603331606835127,0.9880707263946533,0.9824674129486084,True
cnn_adv_mixed,mcmc,20,13810,0.9826512932777405,0.5296697020530701,0.4529815912246704,False
cnn_adv_mixed,mcmc,20,9408,0.007384005002677441,0.04424196854233742,0.0368579626083374,False
cnn_adv_mixed,mcmc,20,13312,0.9140542149543762,0.9670785665512085,0.053024351596832275,False
cnn_adv_mixed,mcmc,20,13162,0.9670901894569397,0.5386809706687927,0.428409218788147,False
cnn_adv_mixed,mcmc,20,9785,0.22843801975250244,0.081497922539711,0.14694009721279144,False
cnn_adv_mixed,mcmc,20,17659,0.03240814059972763,0.0038375824224203825,0.02857055887579918,False
cnn_adv_mixed,mcmc,20,690,0.9859074354171753,0.9812414050102234,0.004666030406951904,False
cnn_adv_mixed,mcmc,20,13687,0.0014495060313493013,0.9311873912811279,0.9297378659248352,True
cnn_adv_mixed,mcmc,20,601,0.0003048617218155414,0.0006875745602883399,0.00038271283847279847,False
cnn_adv_mixed,mcmc,20,13354,0.7238584756851196,0.919194221496582,0.1953357458114624,False
cnn_adv_mixed,mcmc,20,11514,0.002277960302308202,7.00860473443754e-05,0.002207874320447445,False
cnn_adv_mixed,mcmc,20,6005,0.014841358177363873,0.14337490499019623,0.12853354215621948,False
cnn_adv_mixed,mcmc,20,3827,0.9821593165397644,0.40612226724624634,0.5760370492935181,True
cnn_adv_mixed,mcmc,20,2857,0.21186375617980957,0.985610842704773,0.7737470865249634,True
cnn_adv_mixed,mcmc,20,7684,0.9744117856025696,0.1533079743385315,0.8211038112640381,True
cnn_adv_mixed,mcmc,20,1318,0.23034775257110596,0.053591758012771606,0.17675599455833435,False
cnn_adv_mixed,mcmc,20,16882,0.9907428622245789,0.5081897377967834,0.4825531244277954,False
cnn_adv_mixed,mcmc,20,18547,0.9710230827331543,0.9520693421363831,0.01895374059677124,False
cnn_adv_mixed,mcmc,20,6959,0.8297914862632751,0.8810972571372986,0.05130577087402344,False
cnn_adv_mixed,mcmc,20,17052,0.03410268574953079,0.21494998037815094,0.18084728717803955,False
cnn_adv_mixed,mcmc,20,19803,0.213706374168396,0.9475975036621094,0.7338911294937134,True
cnn_adv_mixed,mcmc,20,11163,0.0027813853230327368,0.004674892872571945,0.0018935075495392084,False
cnn_adv_mixed,mcmc,20,19245,0.008203770965337753,0.0017943939892575145,0.006409376859664917,False
cnn_adv_mixed,mcmc,20,1016,0.9748708605766296,0.4482046961784363,0.5266661643981934,True
cnn_adv_mixed,mcmc,20,12164,0.9925726652145386,0.9497256875038147,0.04284697771072388,False
cnn_adv_mixed,mcmc,20,10040,0.033227819949388504,0.8703979253768921,0.8371701240539551,True
cnn_adv_mixed,mcmc,20,8194,0.7857396006584167,0.0008264482021331787,0.784913182258606,True
cnn_adv_mixed,mcmc,20,344,0.8879534602165222,0.1108713373541832,0.7770821452140808,True
cnn_adv_mixed,mcmc,20,6568,0.5939616560935974,0.9697609543800354,0.375799298286438,False
cnn_adv_mixed,mcmc,20,9816,0.9392082691192627,0.4367157816886902,0.5024924874305725,True
cnn_adv_mixed,mcmc,20,5912,0.7900647521018982,0.9361522197723389,0.14608746767044067,False
cnn_adv_mixed,mcmc,20,9466,0.9994562268257141,0.9968491196632385,0.002607107162475586,False
cnn_adv_mixed,mcmc,20,11129,0.016435451805591583,0.36261555552482605,0.34618011116981506,False
cnn_adv_mixed,mcmc,20,4682,0.9469848871231079,0.4796043932437897,0.46738049387931824,True
cnn_adv_mixed,mcmc,20,16552,0.9684247970581055,0.5122591257095337,0.4561656713485718,False
cnn_adv_mixed,mcmc,20,13333,0.9861578941345215,0.8310920596122742,0.15506583452224731,False
cnn_adv_mixed,mcmc,20,11106,0.9790226817131042,0.6213233470916748,0.35769933462142944,False
cnn_adv_mixed,mcmc,20,2640,0.9645698070526123,0.14802540838718414,0.8165444135665894,True
cnn_adv_mixed,mcmc,20,1284,0.663684070110321,0.9299958348274231,0.26631176471710205,False
cnn_adv_mixed,mcmc,20,19290,0.9926570057868958,0.9798928499221802,0.012764155864715576,False
cnn_adv_mixed,mcmc,20,2607,0.012471316382288933,0.5293189883232117,0.5168476700782776,True
cnn_adv_mixed,mcmc,20,6035,0.014403339475393295,0.007128120865672827,0.0072752186097204685,False
cnn_adv_mixed,mcmc,20,16163,0.33723631501197815,0.9413168430328369,0.6040805578231812,True
cnn_adv_mixed,mcmc,20,8511,0.9847815036773682,0.2255415916442871,0.759239912033081,True
cnn_adv_mixed,mcmc,20,5281,0.9483699202537537,0.9591143727302551,0.010744452476501465,False
cnn_adv_mixed,mcmc,20,9272,0.9929649829864502,0.8589888215065002,0.13397616147994995,False
cnn_adv_mixed,mcmc,20,724,0.9967091083526611,0.53321373462677,0.4634953737258911,False
cnn_adv_mixed,mcmc,20,16531,0.9066493511199951,0.9972207546234131,0.09057140350341797,False
cnn_adv_mixed,mcmc,50,18666,0.9270458221435547,4.405068466439843e-05,0.9270017743110657,True
cnn_adv_mixed,mcmc,50,3636,0.005603331606835127,0.8564966917037964,0.8508933782577515,True
cnn_adv_mixed,mcmc,50,13810,0.9826512932777405,0.12534789741039276,0.8573033809661865,True
cnn_adv_mixed,mcmc,50,9408,0.007384005002677441,0.8445212244987488,0.8371372222900391,True
cnn_adv_mixed,mcmc,50,13312,0.9140542149543762,0.5702885389328003,0.3437656760215759,False
cnn_adv_mixed,mcmc,50,13162,0.9670901894569397,0.09184293448925018,0.8752472400665283,True
cnn_adv_mixed,mcmc,50,9785,0.22843801975250244,0.996586799621582,0.7681487798690796,True
cnn_adv_mixed,mcmc,50,17659,0.03240814059972763,0.9647409915924072,0.9323328733444214,True
cnn_adv_mixed,mcmc,50,690,0.9859074354171753,0.005917457863688469,0.9799900054931641,True
cnn_adv_mixed,mcmc,50,13687,0.0014495060313493013,0.6705811023712158,0.6691315770149231,True
cnn_adv_mixed,mcmc,50,601,0.0003048617218155414,0.7181728482246399,0.7178679704666138,True
cnn_adv_mixed,mcmc,50,13354,0.7238584756851196,0.13863159716129303,0.5852268934249878,True
cnn_adv_mixed,mcmc,50,11514,0.002277960302308202,0.8665493130683899,0.864271342754364,True
cnn_adv_mixed,mcmc,50,6005,0.014841358177363873,0.9060913324356079,0.89124995470047,True
cnn_adv_mixed,mcmc,50,3827,0.9821593165397644,0.021651286631822586,0.9605080485343933,True
cnn_adv_mixed,mcmc,50,2857,0.21186375617980957,0.9010775089263916,0.689213752746582,True
cnn_adv_mixed,mcmc,50,7684,0.9744117856025696,0.15420478582382202,0.8202069997787476,True
cnn_adv_mixed,mcmc,50,1318,0.23034775257110596,0.997044026851654,0.7666962742805481,True
cnn_adv_mixed,mcmc,50,16882,0.9907428622245789,0.8868116140365601,0.1039312481880188,False
cnn_adv_mixed,mcmc,50,18547,0.9710230827331543,0.017711834982037544,0.9533112645149231,True
cnn_adv_mixed,mcmc,50,6959,0.8297914862632751,0.054843101650476456,0.7749483585357666,True
cnn_adv_mixed,mcmc,50,17052,0.03410268574953079,0.9946664571762085,0.9605637788772583,True
cnn_adv_mixed,mcmc,50,19803,0.213706374168396,0.9895768165588379,0.7758704423904419,True
cnn_adv_mixed,mcmc,50,11163,0.0027813853230327368,0.9920587539672852,0.9892773628234863,True
cnn_adv_mixed,mcmc,50,19245,0.008203770965337753,0.8365486860275269,0.8283449411392212,True
cnn_adv_mixed,mcmc,50,1016,0.9748708605766296,0.23105505108833313,0.7438157796859741,True
cnn_adv_mixed,mcmc,50,12164,0.9925726652145386,0.8508211970329285,0.1417514681816101,False
cnn_adv_mixed,mcmc,50,10040,0.033227819949388504,0.9452491402626038,0.9120213389396667,True
cnn_adv_mixed,mcmc,50,8194,0.7857396006584167,0.00010108779679285362,0.7856385111808777,True
cnn_adv_mixed,mcmc,50,344,0.8879534602165222,0.7500274777412415,0.13792598247528076,False
cnn_adv_mixed,mcmc,50,6568,0.5939616560935974,0.0002830580051522702,0.5936785936355591,True
cnn_adv_mixed,mcmc,50,9816,0.9392082691192627,0.15769316256046295,0.7815151214599609,True
cnn_adv_mixed,mcmc,50,5912,0.7900647521018982,0.29686442017555237,0.4932003319263458,True
cnn_adv_mixed,mcmc,50,9466,0.9994562268257141,0.03025035373866558,0.9692058563232422,True
cnn_adv_mixed,mcmc,50,11129,0.016435451805591583,0.8156664967536926,0.7992310523986816,True
cnn_adv_mixed,mcmc,50,4682,0.9469848871231079,0.5771006941795349,0.369884192943573,False
cnn_adv_mixed,mcmc,50,16552,0.9684247970581055,0.9991481304168701,0.03072333335876465,False
