source_id,source_sequence,candidate_sequence,attack_name,attack_family,seed,query_count,generation_count,runtime_seconds,valid_rdkit,constraint_pass,tanimoto_similarity,edit_distance,source_prediction,candidate_prediction,prediction_drift,signed_shift,objective_value,duplicate_proposals,failure_reason,metadata
3650,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,[*]CC(OC)C1(C)C(=O)OC(=O)C1([*])C,evolutionary_search,evolutionary,2026,1,117,0.051192283630371094,True,False,1.0,0,5.9399213790893555,5.9399213790893555,0.0,0.0,0.0,9,,{'generation_history': []}
3657,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,evolutionary_search,evolutionary,2026,1,100,0.20873212814331055,True,False,1.0,0,3.0984621047973633,3.0984621047973633,0.0,0.0,0.0,0,,{'generation_history': []}
3658,[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],[*]CCCCOC(=O)C(OC)C(OC)C(=O)O[*],evolutionary_search,evolutionary,2026,1,132,0.02629399299621582,True,False,1.0,0,6.2052154541015625,6.2052154541015625,0.0,0.0,0.0,2,,{'generation_history': []}
3666,[*]CC([*])C(=O)OCCO,[*]CC([*])C(=O)OCCO,evolutionary_search,evolutionary,2026,1,102,0.0237734317779541,True,False,1.0,0,6.219655990600586,6.219655990600586,0.0,0.0,0.0,5,,{'generation_history': []}
3671,[*]Nc1cc(F)c([*])cc1F,[*]Nc1cc(F)c([*])cc1F,evolutionary_search,evolutionary,2026,1,109,0.0758063793182373,True,False,1.0,0,3.8623814582824707,3.8623814582824707,0.0,0.0,0.0,21,,{'generation_history': []}
3672,[*]C=C([*])c1cccc(C#C)n1,[*]C=C([*])c1cccc(C#C)n1,evolutionary_search,evolutionary,2026,1,101,0.17217040061950684,True,False,1.0,0,2.771085023880005,2.771085023880005,0.0,0.0,0.0,18,,{'generation_history': []}
3676,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,[*]c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S([*])(=O)=O)cc2)cc1,evolutionary_search,evolutionary,2026,1,120,0.16992521286010742,True,False,1.0,0,4.032588005065918,4.032588005065918,0.0,0.0,0.0,8,,{'generation_history': []}
3680,[*]CCCC(S1)=CC=C1[*],[*]CCCC(S1)=CC=C1[*],evolutionary_search,evolutionary,2026,1,100,0.0910499095916748,True,False,1.0,0,3.96146297454834,3.96146297454834,0.0,0.0,0.0,16,,{'generation_history': []}
3681,C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N,C(S1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3C(=O)NC(=O)N,evolutionary_search,evolutionary,2026,1,103,0.10909485816955566,True,False,1.0,0,2.4064769744873047,2.4064769744873047,0.0,0.0,0.0,4,,{'generation_history': []}
3691,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],evolutionary_search,evolutionary,2026,1,102,0.35831308364868164,True,False,1.0,0,3.745976448059082,3.745976448059082,0.0,0.0,0.0,25,,{'generation_history': []}
3704,[*]CCOC(=O)c1ccc(O[*])c(C)c1,[*]CCOC(=O)c1ccc(O[*])c(C)c1,evolutionary_search,evolutionary,2026,1,106,0.033675193786621094,True,False,1.0,0,4.614509105682373,4.614509105682373,0.0,0.0,0.0,5,,{'generation_history': []}
3718,[*]CC([*])(F)F,[*]CC([*])(F)F,evolutionary_search,evolutionary,2026,1,100,0.04568171501159668,True,False,1.0,0,7.091970443725586,7.091970443725586,0.0,0.0,0.0,28,,{'generation_history': []}
3719,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,evolutionary_search,evolutionary,2026,1,128,0.22792267799377441,True,False,1.0,0,2.9169301986694336,2.9169301986694336,0.0,0.0,0.0,4,,{'generation_history': []}
3723,[*]CC([*])CCc1ccc(C)cc1,[*]CC([*])CCc1ccc(C)cc1,evolutionary_search,evolutionary,2026,1,105,0.07256913185119629,True,False,1.0,0,5.1848273277282715,5.1848273277282715,0.0,0.0,0.0,4,,{'generation_history': []}
3736,[*]CCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],[*]CCCCCCCCCCOC(=O)CCCCCCCC(=O)O[*],evolutionary_search,evolutionary,2026,1,130,0.0800786018371582,True,False,1.0,0,6.571486473083496,6.571486473083496,0.0,0.0,0.0,3,,{'generation_history': []}
3740,[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],evolutionary_search,evolutionary,2026,1,114,0.1523444652557373,True,False,1.0,0,3.8896026611328125,3.8896026611328125,0.0,0.0,0.0,11,,{'generation_history': []}
3743,CNC(C=C1)=CC=C1C(=O),CNC(C=C1)=CC=C1C(=O),evolutionary_search,evolutionary,2026,1,100,0.09639143943786621,True,False,1.0,0,3.422952175140381,3.422952175140381,0.0,0.0,0.0,12,,{'generation_history': []}
3744,[*]C(=O)NCCCCCCNC(=O)c1ccc([*])nc1,[*]C(=O)NCCCCCCNC(=O)c1ccc([*])nc1,evolutionary_search,evolutionary,2026,1,134,0.14543509483337402,True,False,1.0,0,4.468669414520264,4.468669414520264,0.0,0.0,0.0,18,,{'generation_history': []}
3752,[*]CCc1nc2cc3sc([*])nc3cc2s1,[*]CCc1nc2cc3sc([*])nc3cc2s1,evolutionary_search,evolutionary,2026,1,112,0.19744300842285156,True,False,1.0,0,3.6334409713745117,3.6334409713745117,0.0,0.0,0.0,21,,{'generation_history': []}
3773,[*]CC([*])c1ccc(S(=O)(=O)O)cc1,[*]CC([*])c1ccc(S(=O)(=O)O)cc1,evolutionary_search,evolutionary,2026,1,100,0.13078784942626953,True,False,1.0,0,4.843142986297607,4.843142986297607,0.0,0.0,0.0,32,,{'generation_history': []}
3780,[*]CCC(=O)C(S1)=CC=C1[*],[*]CCC(=O)C(S1)=CC=C1[*],evolutionary_search,evolutionary,2026,1,114,0.09430336952209473,True,False,1.0,0,3.8451852798461914,3.8451852798461914,0.0,0.0,0.0,20,,{'generation_history': []}
3791,[*]Oc1cc(C)c([*])cc1C,[*]Oc1cc(C)c([*])cc1C,evolutionary_search,evolutionary,2026,1,115,0.06043267250061035,True,False,1.0,0,4.536526679992676,4.536526679992676,0.0,0.0,0.0,17,,{'generation_history': []}
3793,[*]O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC([*])C,[*]O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(C)CCC([*])C,evolutionary_search,evolutionary,2026,1,110,0.08643341064453125,True,False,1.0,0,6.487419128417969,6.487419128417969,0.0,0.0,0.0,4,,{'generation_history': []}
3794,[*]C([2H])([2H])C([*])([2H])C([2H])([2H])[2H],[*]C([2H])([2H])C([*])([2H])C([2H])([2H])[2H],evolutionary_search,evolutionary,2026,1,100,0.1251237392425537,True,False,1.0,0,6.207942485809326,6.207942485809326,0.0,0.0,0.0,129,,{'generation_history': []}
3797,[*]c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc([*])ccc1-2,[*]c1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc([*])ccc1-2,evolutionary_search,evolutionary,2026,1,119,0.11786174774169922,True,False,1.0,0,3.5624094009399414,3.5624094009399414,0.0,0.0,0.0,8,,{'generation_history': []}
3800,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,evolutionary_search,evolutionary,2026,1,100,0.13194847106933594,True,False,1.0,0,2.8392369747161865,2.8392369747161865,0.0,0.0,0.0,10,,{'generation_history': []}
3801,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Nc1ccc(Cc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,evolutionary_search,evolutionary,2026,1,122,0.26079487800598145,True,False,1.0,0,3.5955545902252197,3.5955545902252197,0.0,0.0,0.0,6,,{'generation_history': []}
3802,[*]Oc1cccc(C(=O)c2ccc([*])cc2)c1,[*]Oc1cccc(C(=O)c2ccc([*])cc2)c1,evolutionary_search,evolutionary,2026,1,109,0.1739335060119629,True,False,1.0,0,3.938711404800415,3.938711404800415,0.0,0.0,0.0,13,,{'generation_history': []}
3805,[*]CCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,[*]CCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,evolutionary_search,evolutionary,2026,1,124,0.1266193389892578,True,False,1.0,0,4.762738227844238,4.762738227844238,0.0,0.0,0.0,8,,{'generation_history': []}
3810,[*]c1cc(CCCCCCCCCCBr)c([*])s1,[*]c1cc(CCCCCCCCCCBr)c([*])s1,evolutionary_search,evolutionary,2026,1,120,0.05706214904785156,True,False,1.0,0,2.526132345199585,2.526132345199585,0.0,0.0,0.0,5,,{'generation_history': []}
3811,[*]C(=O)NCCCCCCNC(=O)c1cccc([*])n1,[*]C(=O)NCCCCCCNC(=O)c1cccc([*])n1,evolutionary_search,evolutionary,2026,1,126,0.1426084041595459,True,False,1.0,0,4.715202331542969,4.715202331542969,0.0,0.0,0.0,1,,{'generation_history': []}
3815,[*]CCOC(=O)CCCCCCCCC(=O)O[*],[*]CCOC(=O)CCCCCCCCC(=O)O[*],evolutionary_search,evolutionary,2026,1,132,0.03702664375305176,True,False,1.0,0,6.655856132507324,6.655856132507324,0.0,0.0,0.0,2,,{'generation_history': []}
3827,[*]Oc1cccc(OC(=O)c2ccc(C(C)(C)c3ccc(C([*])=O)cc3)cc2)c1,[*]Oc1cccc(OC(=O)c2ccc(C(C)(C)c3ccc(C([*])=O)cc3)cc2)c1,evolutionary_search,evolutionary,2026,1,114,0.14082884788513184,True,False,1.0,0,4.044349670410156,4.044349670410156,0.0,0.0,0.0,6,,{'generation_history': []}
3829,[*]CCCCCCCCCNC(=O)CCCCC(=O)N[*],[*]CCCCCCCCCNC(=O)CCCCC(=O)N[*],evolutionary_search,evolutionary,2026,1,104,0.10197710990905762,True,False,1.0,0,6.010746479034424,6.010746479034424,0.0,0.0,0.0,8,,{'generation_history': []}
3846,[*]CC(CF)O[*],[*]CC(CF)O[*],evolutionary_search,evolutionary,2026,1,110,0.06109356880187988,True,False,1.0,0,6.420746803283691,6.420746803283691,0.0,0.0,0.0,16,,{'generation_history': []}
3847,[*]Oc1ccc(C(CCC)(CCC)c2ccc(OC([*])=O)cc2)cc1,[*]Oc1ccc(C(CCC)(CCC)c2ccc(OC([*])=O)cc2)cc1,evolutionary_search,evolutionary,2026,1,123,0.1426398754119873,True,False,1.0,0,4.558129787445068,4.558129787445068,0.0,0.0,0.0,4,,{'generation_history': []}
3848,[*]CCCCCCNC(=O)CCc1ccc(CCC(=O)N[*])cc1,[*]CCCCCCNC(=O)CCc1ccc(CCC(=O)N[*])cc1,evolutionary_search,evolutionary,2026,1,136,0.14239931106567383,True,False,1.0,0,5.302352428436279,5.302352428436279,0.0,0.0,0.0,3,,{'generation_history': []}
3850,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,[*]Nc1cc(NC(=O)c2cccc(C([*])=O)c2)c(N)cc1N,evolutionary_search,evolutionary,2026,1,107,0.07623767852783203,True,False,1.0,0,3.474905490875244,3.474905490875244,0.0,0.0,0.0,17,,{'generation_history': []}
3851,[*]OC(=O)OCCCCOC(=O)OC1COC2C([*])COC12,[*]OC(=O)OCCCCOC(=O)OC1COC2C([*])COC12,evolutionary_search,evolutionary,2026,1,100,0.07011246681213379,True,False,1.0,0,6.449216842651367,6.449216842651367,0.0,0.0,0.0,4,,{'generation_history': []}
3853,[*]CCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,[*]CCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,evolutionary_search,evolutionary,2026,1,126,0.1336369514465332,True,False,1.0,0,4.247725009918213,4.247725009918213,0.0,0.0,0.0,1,,{'generation_history': []}
3858,[*]C=CC1CC([*])C(C#N)(CCC)C1,[*]C=CC1CC([*])C(C#N)(CCC)C1,evolutionary_search,evolutionary,2026,1,103,0.07854938507080078,True,False,1.0,0,5.603422164916992,5.603422164916992,0.0,0.0,0.0,4,,{'generation_history': []}
3861,[*]C(=O)Nc1cc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc([*])ccc6[nH]5)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1,[*]C(=O)Nc1cc(NC(=O)c2ccc3[nH]c(-c4cccc(-c5nc6cc([*])ccc6[nH]5)c4)nc3c2)cc(-c2nc3ccccc3[nH]2)c1,evolutionary_search,evolutionary,2026,1,115,0.26973533630371094,True,False,1.0,0,3.2004013061523438,3.2004013061523438,0.0,0.0,0.0,6,,{'generation_history': []}
3873,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,[*]Oc1ccc(C(=O)OCCCCCCOC(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,evolutionary_search,evolutionary,2026,1,152,0.16309499740600586,True,False,1.0,0,3.7350289821624756,3.7350289821624756,0.0,0.0,0.0,5,,{'generation_history': []}
3877,[*]c1cccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,[*]c1cccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,evolutionary_search,evolutionary,2026,1,118,0.34995055198669434,True,False,1.0,0,3.2166929244995117,3.2166929244995117,0.0,0.0,0.0,13,,{'generation_history': []}
3899,[*]CCOC(=O)CC(C)O[*],[*]CCOC(=O)CC(C)O[*],evolutionary_search,evolutionary,2026,1,111,0.06166720390319824,True,False,1.0,0,6.375393867492676,6.375393867492676,0.0,0.0,0.0,7,,{'generation_history': []}
3900,[*]Oc1ccc(OC(=O)CCCCC([*])=O)cc1,[*]Oc1ccc(OC(=O)CCCCC([*])=O)cc1,evolutionary_search,evolutionary,2026,1,106,0.07490777969360352,True,False,1.0,0,4.801694869995117,4.801694869995117,0.0,0.0,0.0,6,,{'generation_history': []}
3909,[*]CCCNC(=O)CCC=CCCC(=O)N[*],[*]CCCNC(=O)CCC=CCCC(=O)N[*],evolutionary_search,evolutionary,2026,1,131,0.05559659004211426,True,False,1.0,0,5.31587553024292,5.31587553024292,0.0,0.0,0.0,1,,{'generation_history': []}
3921,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,evolutionary_search,evolutionary,2026,1,100,0.11277127265930176,True,False,1.0,0,2.7431905269622803,2.7431905269622803,0.0,0.0,0.0,1,,{'generation_history': []}
3925,[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,[*]c1cc(Br)c(Oc2c(Br)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2Br)c(Br)c1,evolutionary_search,evolutionary,2026,1,118,0.18118691444396973,True,False,1.0,0,3.0372719764709473,3.0372719764709473,0.0,0.0,0.0,5,,{'generation_history': []}
3929,[*]CCOCCOC(=O)CCC(C)CC(=O)O[*],[*]CCOCCOC(=O)CCC(C)CC(=O)O[*],evolutionary_search,evolutionary,2026,1,128,0.09118294715881348,True,False,1.0,0,6.389530181884766,6.389530181884766,0.0,0.0,0.0,9,,{'generation_history': []}
3940,[*]CC([*])CC(C)C,[*]CC([*])CC(C)C,evolutionary_search,evolutionary,2026,1,106,0.01931929588317871,True,False,1.0,0,6.355561256408691,6.355561256408691,0.0,0.0,0.0,14,,{'generation_history': []}
3944,[*]CC([*])c1ccc(C)cc1,[*]CC([*])c1ccc(C)cc1,evolutionary_search,evolutionary,2026,1,103,0.08399152755737305,True,False,1.0,0,4.9123311042785645,4.9123311042785645,0.0,0.0,0.0,14,,{'generation_history': []}
3947,[*]CC1CCC(CNC(=O)c2cc(C(=O)N[*])cc(C(C)(C)C)c2)CC1,[*]CC1CCC(CNC(=O)c2cc(C(=O)N[*])cc(C(C)(C)C)c2)CC1,evolutionary_search,evolutionary,2026,1,112,0.08315849304199219,True,False,1.0,0,4.6311492919921875,4.6311492919921875,0.0,0.0,0.0,4,,{'generation_history': []}
3950,[*]NC(Cc1c[nH]cn1)C([*])=O,[*]NC(Cc1c[nH]cn1)C([*])=O,evolutionary_search,evolutionary,2026,1,108,0.11289024353027344,True,False,1.0,0,5.156091213226318,5.156091213226318,0.0,0.0,0.0,17,,{'generation_history': []}
3956,[*]Oc1ccc(-c2ccc(OC(=O)CCCCCC([*])=O)cc2)cc1,[*]Oc1ccc(-c2ccc(OC(=O)CCCCCC([*])=O)cc2)cc1,evolutionary_search,evolutionary,2026,1,121,0.16575193405151367,True,False,1.0,0,4.253873348236084,4.253873348236084,0.0,0.0,0.0,1,,{'generation_history': []}
3964,[*]CCCCCNC(=O)CCCCCC(=O)N[*],[*]CCCCCNC(=O)CCCCCC(=O)N[*],evolutionary_search,evolutionary,2026,1,108,0.0282137393951416,True,False,1.0,0,5.992105484008789,5.992105484008789,0.0,0.0,0.0,8,,{'generation_history': []}
3965,[*]CCc1ccc([*])o1,[*]CCc1ccc([*])o1,evolutionary_search,evolutionary,2026,1,100,0.11099576950073242,True,False,1.0,0,4.941632270812988,4.941632270812988,0.0,0.0,0.0,12,,{'generation_history': []}
3966,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],evolutionary_search,evolutionary,2026,1,111,0.21358370780944824,True,False,1.0,0,2.262378215789795,2.262378215789795,0.0,0.0,0.0,16,,{'generation_history': []}
3982,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,evolutionary_search,evolutionary,2026,1,157,0.2024829387664795,True,False,1.0,0,2.8983724117279053,2.8983724117279053,0.0,0.0,0.0,5,,{'generation_history': []}
3985,[*]CCCCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],[*]CCCCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],evolutionary_search,evolutionary,2026,1,156,0.0575711727142334,True,False,1.0,0,6.169634819030762,6.169634819030762,0.0,0.0,0.0,1,,{'generation_history': []}
3987,[*]C(=O)Nc1nc(C#N)c([*])n1C,[*]C(=O)Nc1nc(C#N)c([*])n1C,evolutionary_search,evolutionary,2026,1,102,0.08397150039672852,True,False,1.0,0,3.8228373527526855,3.8228373527526855,0.0,0.0,0.0,11,,{'generation_history': []}
4006,[*]C1(C)CC([*])(C)C(=O)N(C)C1=O,[*]C1(C)CC([*])(C)C(=O)N(C)C1=O,evolutionary_search,evolutionary,2026,1,102,0.02886652946472168,True,False,1.0,0,5.390218734741211,5.390218734741211,0.0,0.0,0.0,2,,{'generation_history': []}
4009,[*]CC1CCC(CNC(=O)CCCCCC(=O)N[*])CC1,[*]CC1CCC(CNC(=O)CCCCCC(=O)N[*])CC1,evolutionary_search,evolutionary,2026,1,105,0.08522701263427734,True,False,1.0,0,5.983598232269287,5.983598232269287,0.0,0.0,0.0,2,,{'generation_history': []}
4015,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)OC(F)(F)F,evolutionary_search,evolutionary,2026,1,114,0.13666009902954102,True,False,1.0,0,6.651861190795898,6.651861190795898,0.0,0.0,0.0,8,,{'generation_history': []}
4036,[*]CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,[*]CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,evolutionary_search,evolutionary,2026,1,182,0.13894057273864746,True,False,1.0,0,3.856825351715088,3.856825351715088,0.0,0.0,0.0,4,,{'generation_history': []}
4041,[*]CC(=O)NCCCCCCNC(=O)COC(=O)CCCCC(=O)O[*],[*]CC(=O)NCCCCCCNC(=O)COC(=O)CCCCC(=O)O[*],evolutionary_search,evolutionary,2026,1,112,0.0341792106628418,True,False,1.0,0,6.064779758453369,6.064779758453369,0.0,0.0,0.0,1,,{'generation_history': []}
4046,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc([*])cc3)cc2)cc1,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc([*])cc3)cc2)cc1,evolutionary_search,evolutionary,2026,1,105,0.1961352825164795,True,False,1.0,0,3.8543455600738525,3.8543455600738525,0.0,0.0,0.0,31,,{'generation_history': []}
4047,[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,[*]Oc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(=O)Nc3ccc([*])cc3)c2)cc1,evolutionary_search,evolutionary,2026,1,127,0.22035932540893555,True,False,1.0,0,3.5568106174468994,3.5568106174468994,0.0,0.0,0.0,5,,{'generation_history': []}
4050,[*]CC(C)(CCC)C(=O)N[*],[*]CC(C)(CCC)C(=O)N[*],evolutionary_search,evolutionary,2026,1,107,0.033782958984375,True,False,1.0,0,5.773383617401123,5.773383617401123,0.0,0.0,0.0,3,,{'generation_history': []}
4088,[*]CCCCOC(=O)CCCCCCCCC(=O)O[*],[*]CCCCOC(=O)CCCCCCCCC(=O)O[*],evolutionary_search,evolutionary,2026,1,124,0.05819869041442871,True,False,1.0,0,6.658884048461914,6.658884048461914,0.0,0.0,0.0,4,,{'generation_history': []}
4094,[*]Cc1ccc(CSSSS[*])cc1,[*]Cc1ccc(CSSSS[*])cc1,evolutionary_search,evolutionary,2026,1,100,0.05271434783935547,True,False,1.0,0,3.643711566925049,3.643711566925049,0.0,0.0,0.0,4,,{'generation_history': []}
4123,[*]CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],[*]CCNC(=O)CCCCCCCCCCCCCCCCC(=O)N[*],evolutionary_search,evolutionary,2026,1,104,0.06599831581115723,True,False,1.0,0,6.014569282531738,6.014569282531738,0.0,0.0,0.0,2,,{'generation_history': []}
4126,[*]CCCCCCCCCCCCc1nnc([*])o1,[*]CCCCCCCCCCCCc1nnc([*])o1,evolutionary_search,evolutionary,2026,1,106,0.07676196098327637,True,False,1.0,0,6.324803829193115,6.324803829193115,0.0,0.0,0.0,8,,{'generation_history': []}
4133,[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,[*]CCOC(=O)Nc1c(C)c(C)c(NC(=O)O[*])c(C)c1C,evolutionary_search,evolutionary,2026,1,108,0.044730186462402344,True,False,1.0,0,4.806201457977295,4.806201457977295,0.0,0.0,0.0,2,,{'generation_history': []}
